elevation_deg,carrier_angle_rad,sun_angle_rad,planet_absolute_angle_rad,planet_relative_angle_rad,dcarrier_dE,dplanet_absolute_dE,dplanet_relative_dE,signed_ratio,sun_pitch_radius_mm,planet_pitch_radius_mm,sun_pitch_x_local_mm,sun_pitch_y_local_mm,planet_pitch_x_local_mm,planet_pitch_y_local_mm,planet_center_x_world_mm,planet_center_y_world_mm,contact_x_world_mm,contact_y_world_mm,center_distance_mm
12.734,0.004219898172370826,0.0,0.030264009229581695,0.02604411105721087,0.14217372366738923,1.0000000000000036,0.857826276332613,-6.033648512572333,102.93915315991333,17.06084684008667,102.9382366146996,0.4343914550416627,-17.055061017437232,0.4442843598283812,119.99893154915043,0.5063862777656778,102.9382366146996,0.4343914550416627,120.0
12.768,0.004304297573967739,0.0,0.030857421175259775,0.026553123601292035,0.14228094942215508,1.0,0.8577190505778454,-6.028347815089059,102.92628606934139,17.073713930658602,102.92533261431494,0.44302399544021176,-17.067695216453867,0.4533071631944414,119.99888838305993,0.5165141139651109,102.92533261431494,0.44302399544021176,120.0
12.802,0.004388760602429873,0.0,0.03145083312093783,0.027062072518507955,0.14238816783329744,0.9999999999999964,0.8576118321666968,-6.023055463223289,102.91341986000421,17.086580139995792,102.9124287426039,0.4516609126163133,-17.080323794063382,0.46234183290166825,119.99884432867744,0.526649581635576,102.9124287426039,0.4516609126163133,120.0
12.836,0.004473287253398723,0.0,0.032044245066615906,0.02757095781321718,0.14249537890056008,1.0,0.8575046210994373,-6.017771437330919,102.90055453193274,17.099445468067255,102.89952499822544,0.4603022038209944,-17.092946742059148,0.4713883627492225,119.99879938407098,0.5367926801733423,102.89952499822544,0.4603022038209944,120.0
12.870000000000001,0.004557877522516906,0.0,0.032637657012293986,0.02807977948977708,0.1426025826245274,1.0000000000000036,0.857397417375477,-6.012495717787976,102.88769008505679,17.11230991494321,102.88662137973714,0.4689478663052566,-17.105564052342967,0.4804467465346978,119.99875354730723,0.5469434089744802,102.88662137973714,0.4689478663052566,120.0
12.904,0.004642531405426599,0.0,0.03323106895797204,0.028588537552545437,0.1427097790045604,0.9999999999999964,0.8572902209954378,-6.0072282850921,102.87482651945272,17.12517348054728,102.87371788584278,0.4775978973210227,-17.11817571667738,0.48951697804729416,119.99870681645166,0.5571017674346754,102.87371788584278,0.4775978973210227,120.0
12.938,0.004727248897769672,0.0,0.03382448090365012,0.029097232005880446,0.14281696804103117,1.0000000000000036,0.8571830319589715,-6.001969119752659,102.86196383507631,17.138036164923694,102.86081451512528,0.4862522941199487,-17.13078172695278,0.49859905107528,119.99865918956843,0.5672677549492419,102.86081451512528,0.4862522941199487,120.0
12.972,0.004812029995188739,0.0,0.03441789284932817,0.02960586285413943,0.14292414973367373,1.0000000000000036,0.8570758502663267,-5.99671820237105,102.84910203195915,17.15089796804084,102.84791126624312,0.49491105395442603,-17.143382074991,0.5076929594004072,119.99861066472045,0.5774413709132491,102.84791126624312,0.49491105395442603,120.0
13.006,0.0048968746933253605,0.0,0.035011304795006276,0.030114430101680915,0.14303132408275498,0.9999999999999964,0.8569686759172441,-5.991475513583442,102.8362411100694,17.163758889930612,102.83500813779095,0.5035741740767459,-17.15597675268464,0.5167986968020122,119.99856123996932,0.5876226147213047,102.83500813779095,0.5035741740767459,120.0
13.04,0.004981782987822458,0.0,0.03560471674068433,0.030622933752861868,0.14313849108827537,0.9999999999999964,0.8568615089117202,-5.986241034099504,102.82338106940688,17.17661893059312,102.82210512839485,0.5122416517397951,-17.168565751901816,0.5259162570541691,119.99851091337544,0.5978114857678448,102.82210512839485,0.5122416517397951,120.0
13.074,0.005066754874321593,0.0,0.03619812868636241,0.031131373812040813,0.143245650749809,1.0,0.8567543492501919,-5.981014744710037,102.81052191002294,17.18947808997706,102.80920223673213,0.5209134841968889,-17.18114906446653,0.5350456339251191,119.99845968299786,0.6080079834468055,102.80920223673213,0.5209134841968889,120.0
