ArcLength_mm,X_mm,Y_mm,TangentAngle_deg,Curvature
2.278108773913018,12.559720841318647,-1.8479390795365225,-60.684768307523534,-0.09380149192995893
2.290709629158182,12.565883906699373,-1.858929901981748,-60.75247122245616,-0.0937474997097416
2.3033142714597497,12.57203583073047,-1.8699313036318137,-60.82015547332476,-0.09369345574630386
2.315922702044737,12.578176601223358,-1.8809432725552226,-60.88782070531583,-0.0936385278877655
2.3285349221884397,12.584306206085046,-1.891965796821143,-60.95546706905997,-0.09358494735413526
2.3411509330992897,12.590424633131594,-1.9029988644715634,-61.0230946343101,-0.09353025975514562
2.353770736030261,12.596531870268665,-1.9140424635483198,-61.09070335419041,-0.09347659603847827
2.3663943321926584,12.602627905351753,-1.925096582072067,-61.15829328440166,-0.0934221096246698
2.3790217228373662,12.608712726317973,-1.936161208062271,-61.22586427410365,-0.0933680754034575
2.3916529091849936,12.614786321072717,-1.9472363295200086,-61.293416695102884,-0.0933146636476077
2.404287892425378,12.62084867748884,-1.9583219344276663,-61.36095028207938,-0.0932599434140246
2.416926673817126,12.626899783568309,-1.9694180107739887,-61.428465038728945,-0.09320658826591345
2.4295692545575363,12.63293962723091,-1.9805245465214278,-61.495961072752095,-0.09315221268594333
2.4422156358828317,12.638968196477126,-1.9916415296314425,-61.56343833567692,-0.09309877026899739
2.4548658189767703,12.644985479239576,-2.0027689480412487,-61.63089714380073,-0.0930453148396503
2.4675198050343305,12.650991463486566,-2.0139067896799974,-61.69833700234209,-0.09299055420868448
2.4801775953166185,12.65698613731146,-2.025055042483173,-61.76575818762044,-0.092937907292247
2.4928391909697467,12.662969488637877,-2.0362136943456504,-61.83316094893317,-0.0928838816683211
2.5055045932070006,12.668941505516285,-2.0473827331689085,-61.90054485262549,-0.09283008588253734
2.518173803244871,12.674902176019836,-2.058562146844579,-61.96791012033782,-0.09277671790001675
2.5308468222617058,12.68085148817698,-2.0697519232435027,-62.035256911790704,-0.09272340919857733
2.5435236514348647,12.686789430032034,-2.080952050225437,-62.102585053625106,-0.09266961074660125
2.5562042919736063,12.69271598969881,-2.0921625156479307,-62.16989451783256,-0.09261627164032055
2.5688887450550757,12.698631155256212,-2.1033833073492554,-62.23718558393499,-0.09256328961015085
2.581577011841927,12.704534914776964,-2.114614413153024,-62.304457984007776,-0.09250926035349405
2.5942690935493253,12.710427256437038,-2.12585582088641,-62.3717118207746,-0.09245660744121474
2.6069649913229735,12.716308168316418,-2.137107518347055,-62.43894724509874,-0.09240304040493914
2.6196647063481793,12.722177638577318,-2.148369493332725,-62.50616407461266,-0.09234993282554797
2.6323682397926103,12.728035655370611,-2.159641733625731,-62.57336248549273,-0.09229689702152107
2.6450755928174714,12.733882206854114,-2.1709242269959574,-62.64054237739195,-0.09224356071899366
2.657786766598833,12.739717281227474,-2.1822169612068265,-62.70770381547891,-0.09219075074008369
2.6705017622856677,12.745540866663505,-2.19351992400361,-62.77484684953966,-0.09213759825128419
2.6832205810423373,12.751352951377742,-2.2048331031253046,-62.841971415765954,-0.09208465996838304
