ArcLength_mm,X_mm,Y_mm,TangentAngle_deg,Curvature
1.1716398337821965,-107.99348297371665,-0.8821166823999818,-49.74865218773287,-0.027679833100239613
1.1839089929616515,-107.9855569448476,-0.8914820619084577,-49.76809563170071,-0.02763807611108356
1.19618181611816,-107.97763172662565,-0.9008529265625494,-49.78751517075812,-0.027595327494880587
1.2084583048015292,-107.96970731692673,-0.9102292747491635,-49.80691077971953,-0.02755354237380161
1.2207384605183973,-107.96178371368859,-0.9196111048560809,-49.82628253936071,-0.02751106707402874
1.2330222847994772,-107.95386091480545,-0.9289984152709819,-49.84563045273737,-0.02746933409278812
1.2453097791393926,-107.94593891822221,-0.938391204382245,-49.86495460733218,-0.027427150920755376
1.257600945062525,-107.93801772183147,-0.9477894705781613,-49.88425473677872,-0.027384704781435693
1.2698957840965053,-107.93009732351497,-0.9571932122472773,-49.903531243665775,-0.027343708355227456
1.282194297700408,-107.92217772125613,-0.966602427779254,-49.92278386612742,-0.027300562327076946
1.294496487437582,-107.91425891286916,-0.9760171155627017,-49.942012626264386,-0.027259671941929603
1.3068023547562742,-107.90634089634295,-0.9854372739879091,-49.96121786020133,-0.02721752315597001
1.319111901162212,-107.89842366957062,-0.9948629014447612,-49.980399155401635,-0.027175505890845254
1.3314251281673666,-107.8905072304296,-1.0042939963232522,-49.99955673014097,-0.02713401951886927
1.3437420372431552,-107.88259157685539,-1.0137305570142163,-50.018690684282696,-0.027092328698252573
1.356062629868521,-107.87467670676591,-1.0231725819086384,-50.037800940745946,-0.027050667157956898
1.3683869075355504,-107.86676261805269,-1.0326200693975587,-50.056887338721985,-0.02700856415240795
1.3807148717471807,-107.8588493085844,-1.042073017872096,-50.07595017194549,-0.02696777781811045
1.3930465239331107,-107.85093677633947,-1.051531425724779,-50.09498946766639,-0.026925795258521436
1.4053818655893968,-107.84302501918587,-1.0609952913472334,-50.11400491939234,-0.026884184577147398
1.4177208981933997,-107.83511403501562,-1.0704646131318531,-50.13299689952075,-0.026843299070917707
1.4300636231813286,-107.82720382177963,-1.0799393894716327,-50.151965223016774,-0.026801208187350854
1.4424100420507262,-107.81929437732659,-1.0894196187590899,-50.17090989475286,-0.02676037959087171
1.4547601562352854,-107.8113856996002,-1.0989052993878976,-50.18983110825586,-0.02671887908899583
1.467113967196678,-107.80347778649424,-1.1083964297514801,-50.20872867412311,-0.026677558256779366
